"geoid","location","year","number_of_months_missing","number_of_reporting_agencies","assault_total","burglary_total","index_total","robbery_total","outlier","median_income","median_rent","percent_poverty_150","number_rental_units","avg_edu","pop_asian","pop_black","pop_female","pop_immigrant","pop_latin_hispanic","pop_male","pop_native_american","pop_other","pop_owners","pop_pacific_islander","pop_tenants","pop_white","total_population","renter_asian","renter_black","renter_hispanic_latin","renter_household_total","renter_multiple_race","renter_native_american","renter_other","renter_pacific_islander","renter_white","renter_white_alone","cpi_rent","cpi_all","median_rent_adj","median_income_adj","implementation_date","treated","post_treat"
402830,"Apache Junction",2009,0,1,18.4796814686484,18.2365277651135,80.4838758700344,0.455913194127838,FALSE,38499,633,0.266051671825677,14907,13.6375709182601,0.0146500106379745,0.013495030546184,0.510045287377283,0.0943132427585788,0.15984316586122,0.489954712622717,0.0123400504543935,0.0345582201148901,0.355581897206772,0.0085407738366615,0.214005653323607,0.934105346342056,32901,0.013715710723192,0.0077930174563591,0.151496259351621,3208,0.0314837905236908,0,0.0252493765586035,0.0162094763092269,0.905548628428928,0.783354114713217,0.606418318290527,0.639057487710877,383.862795477903,24603.074219381,2010,TRUE,0
402830,"Apache Junction",2010,0,1,17.8171751678643,16.0207327129226,69.442808340205,0.412298268347273,FALSE,39467,660,0.270234252376581,15259,13.6654787170144,0.0200259158911533,0.0190246200965956,0.510631405348098,0.0906761691600895,0.164654258452115,0.489368594651902,0.0196430674991165,0.0456767581576157,0.360495935917069,0.00494757922016728,0.201113205324538,0.919572387795971,33956,0.0225314777998675,0.0125911199469848,0.116964877402253,3018,0.00695825049701789,0.00662690523525514,0.0284956925115971,0.00099403578528827,0.921802518223989,0.836978131212724,0.61125750719668,0.639224163352386,403.429954749809,25228.2600550286,2010,TRUE,1
402830,"Apache Junction",2011,0,1,17.5213675213675,17.6068376068376,76.3532763532764,0.227920227920228,FALSE,40010,723,0.284237059952451,15099,13.6588299404461,0.0194301994301994,0.0166096866096866,0.506809116809117,0.0771509971509971,0.164074074074074,0.493190883190883,0.0165242165242165,0.0419088319088319,0.343048433048433,0.00145299145299145,0.208746438746439,0.935213675213675,35100,0.00882930019620667,0.0206017004578156,0.106278613472858,3058,0.00882930019620667,0.00719424460431655,0.0235448005232178,0.00228907782864617,0.928711576193591,0.849901896664487,0.626364446695859,0.651701758299806,452.861494961106,26074.5873495752,2010,TRUE,1
402830,"Apache Junction",2012,0,1,17.9738103917225,13.4032470627822,65.389899896251,0.58884558225612,FALSE,38393,734,0.31313672922252,14889,13.5541690626797,0.0173849648094664,0.012421837759022,0.491433698791465,0.069595939769509,0.15584779743712,0.508566301208535,0.0209460785688248,0.04206039873258,0.328744076493845,0.00114965089869052,0.224097804447186,0.93934890502762,35663,0.00947867298578199,0.022432859399684,0.0979462875197472,3165,0.023696682464455,0.00505529225908373,0.0233807266982622,0,0.915955766192733,0.841390205371248,0.643190796042922,0.665789696368266,472.102044295505,25561.6638126668,2010,TRUE,1
402830,"Apache Junction",2013,0,1,15.6159310135154,19.4024487990934,71.0317569995301,0.30402697548437,FALSE,37403,763,0.328457595007244,14806,13.5552334394422,0.014206351399906,0.0198446698543434,0.506039081285758,0.0635416378762334,0.143058511373373,0.493960918714242,0.0281639534562339,0.0389983693098588,0.306569746552058,0.000746248030734363,0.274011221359277,0.935186976589923,36181,0.0113085621970921,0.0169628432956381,0.0840064620355412,3714,0.0393107162089391,0.00888529886914378,0.012924071082391,0,0.910608508346796,0.842757135164243,0.661675669620025,0.682672656732799,504.858535920079,25534.0053797769,2010,TRUE,1
402830,"Apache Junction",2014,0,1,14.5813607466522,22.2372514540782,71.5812254835655,0.459894494792371,FALSE,36771,772,0.319679527494463,15519,13.7256336173792,0.0172054646287028,0.0176653591234952,0.513404571892331,0.0741782767482754,0.167536859191127,0.486595428107669,0.0339239821452726,0.0346544028134722,0.305045313134046,0.00059515758149601,0.297416475043961,0.936723928040038,36965,0,0.0117841150129625,0.130803676643884,4243,0.0478435069526279,0.00777751590855527,0.020740042422814,0,0.91185481970304,0.803676643884044,0.684047481040219,0.70259424225407,528.084655363049,25835.0928819244,2010,TRUE,1
402830,"Apache Junction",2015,0,1,15.4703985130924,19.3516645711474,75.5480238342535,0.300661455201443,FALSE,35671,735,0.324671016255667,15933,13.7008802434253,0.0160717214234953,0.0169190400699721,0.506833214890942,0.0769966653911332,0.146422128683103,0.493166785109058,0.0377193461979992,0.0350680588203138,0.310063958891379,0.000464658612584049,0.308779314491882,0.935002459957361,36586,0,0.00501198518195685,0.112878622793637,4589,0.0514273262148616,0.00261494879058618,0.0174329919372412,0,0.923512747875354,0.830682065809545,0.709205418332903,0.725113403542242,521.265982474684,25865.5202177553,2010,TRUE,1
402830,"Apache Junction",2016,0,1,12.8391793514229,13.3951025810721,54.956982131039,0.397088021178028,FALSE,38053,790,0.29372717336248,16625,13.7712168133895,0.0132627399073461,0.0212309728656519,0.508987425545996,0.0824354731965586,0.141839841164792,0.491012574454004,0.0330112508272667,0.0266048974189279,0.316135009927201,0.000688285903375248,0.304672402382528,0.933342157511582,37775,0.00363015161221439,0.00170830664104207,0.126414691437113,4683,0.0548793508434764,0.00939568652573137,0.0166559897501602,0,0.913730514627376,0.805893657911595,0.73728830070676,0.751491746991505,582.457757558341,28596.5154482677,2010,TRUE,1
402830,"Apache Junction",2017,0,1,13.4193279933423,9.72641215021325,54.6655570581504,0.234058046395506,FALSE,39119,764,0.293447815502212,16550,13.8361391111573,0.0127951732029543,0.0274628107770727,0.513627379590138,0.0822844065328201,0.145115988765214,0.486372620409862,0.0360709455945074,0.0217934047643816,0.313273691875585,0.000572141891189015,0.299100176843857,0.939743056277957,38452,0.00577264653641208,0.00377442273534636,0.13854351687389,4504,0.0337477797513321,0.0077708703374778,0.00910301953818828,0,0.939831261101243,0.813721136767318,0.764489559334252,0.775498167850064,584.070023331369,30336.7128281266,2010,TRUE,1
402830,"Apache Junction",2018,0,1,12.5270958310228,5.9484801129203,43.0508645460503,0.403286787316631,FALSE,42115,761,0.274090368909454,17056,13.8245553473387,0.0108383324091344,0.0242476180874124,0.519534203760649,0.0765992841659525,0.156324040933609,0.480465796239351,0.028910621565761,0.0149972274033372,0.325049150577204,0.00128547663457176,0.278696375459999,0.94280889247366,39674,0.00600961538461538,0.009375,0.160576923076923,4160,0.0235576923076923,0.00625,0.0105769230769231,0,0.944230769230769,0.794230769230769,0.791062478385606,0.800381559007023,601.998546051446,33708.0693575808,2010,TRUE,1
402830,"Apache Junction",2019,0,1,10.6671265273946,10.297595585337,41.6338194718171,0.344895545920378,FALSE,45653,814,0.24248566343682,17606,13.9292081887357,0.0117757193535672,0.0235268033109972,0.512736499802917,0.0645940086716594,0.154291486007095,0.487263500197083,0.016382538431218,0.0218762317698069,0.338194718171068,0.00105932203389831,0.247290106424911,0.947280252266456,40592,0.00928313563692625,0.00928313563692625,0.139504899432697,3878,0.0322331098504384,0.00593089221248066,0.00773594636410521,0,0.935533780299123,0.803764827230531,0.820224253907639,0.826318853066447,667.662542680818,37723.9345990425,2010,TRUE,1
402830,"Apache Junction",2020,0,1,10.9643360485393,6.35405967083104,41.6119246112319,0.238874423715453,FALSE,46708,811,0.234011453765605,18277,14.0019340606207,0.0181544562023744,0.0325346965100447,0.515610443589805,0.0829371999140052,0.163581205360342,0.484389556410195,0.0192532785514655,0.0512385638869646,0.340634928218236,0.000597186059288632,0.236103480400354,0.920645916441727,41863,0.0298730395817774,0.0102066218571073,0.147871545929798,4017,0.0273836196166293,0.0062235499128703,0.0226537216828479,0,0.903659447348768,0.778441623101817,0.838894219762984,0.841440180112263,680.34321222778,39301.9879326836,2010,TRUE,1
402830,"Apache Junction",2021,0,1,12.5290386573047,4.64618516875049,40.5105583252852,0.234919474824463,FALSE,48917,813,0.257131620346093,17334,13.7957169955739,0.0199159510323406,0.0342721411605022,0.513194643835974,0.0803685625538357,0.180940199942575,0.486805356164026,0.0246143405288298,0.079846519276448,0.351543942992874,0.000234919474824463,0.234867270496724,0.923181331732401,38311,0.0230212105535437,0.0124159337816865,0.146145887221935,3866,0.0473357475426798,0,0.0385411277806518,0,0.878685980341438,0.797723745473357,0.866843153777587,0.87655489141723,704.743484021178,42878.4356234567,2010,TRUE,1
402830,"Apache Junction",2022,0,1,17.526701840175,5.50765667224295,47.5614464032943,0.180156993951872,FALSE,56209,939,0.230797157823764,17914,13.881094012673,0.0207695277313087,0.0305494788315532,0.506884570840304,0.0731694762578819,0.179539312829752,0.493115429159696,0.0279243340625402,0.0980826148500836,0.358898468665551,0.000308840561060353,0.240226483078111,0.91396216703127,38855,0.018140589569161,0.0125976316452507,0.159989921894684,3969,0.0665154950869237,0,0.0513983371126228,0,0.851347946586042,0.786848072562358,0.939219105419794,0.94194559194213,881.926739989187,52945.8197774752,2010,TRUE,1
